sample_id,run_id,backend,mode,scenario,config_profile,research_tier,research_acceptance,seed,timestamp,logical_step,command_roll,command_pitch,command_yaw,command_throttle,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,altitude,vertical_speed,heading,integrator_roll,integrator_pitch,integrator_yaw,control_output_roll,control_output_pitch,control_output_yaw,torque_achieved,thrust_achieved,saturation_ratio,tracking_error_roll,tracking_error_pitch,tracking_error_yaw,tracking_error_rate_roll,tracking_error_rate_pitch,tracking_error_rate_yaw,run_status,runtime_failsafe,quality_alignment_attitude_ns,quality_alignment_rates_ns,quality_alignment_position_ns,quality_alignment_attitude_setpoint_ns,quality_alignment_rates_setpoint_ns,quality_alignment_integrator_ns,quality_alignment_allocator_ns,quality_alignment_actuator_ns,quality_alignment_status_ns,quality_missing_attitude,quality_missing_rates,quality_missing_local_position,quality_missing_attitude_setpoint,quality_missing_rates_setpoint,quality_missing_integrator,quality_missing_allocator,quality_missing_actuator,quality_missing_status,quality_alignment_failed,actuator_1,actuator_2,actuator_3,actuator_4,param_ARMING_CHECK,backend_ardupilot,mode_stabilize,scenario_nominal,config_profile_ardupilot_real_stabilize_nominal,tracking_error_magnitude,control_effort_magnitude,quality_future_horizon_available,quality_delta_state_available,baseline_state_roll,future_state_roll,delta_state_roll,baseline_state_pitch,future_state_pitch,delta_state_pitch,baseline_state_yaw,future_state_yaw,delta_state_yaw,baseline_state_roll_rate,future_state_roll_rate,delta_state_roll_rate,baseline_state_pitch_rate,future_state_pitch_rate,delta_state_pitch_rate,baseline_state_yaw_rate,future_state_yaw_rate,delta_state_yaw_rate,baseline_state_position_x,future_state_position_x,delta_state_position_x,baseline_state_position_y,future_state_position_y,delta_state_position_y,baseline_state_position_z,future_state_position_z,delta_state_position_z,baseline_state_velocity_x,future_state_velocity_x,delta_state_velocity_x,baseline_state_velocity_y,future_state_velocity_y,delta_state_velocity_y,baseline_state_velocity_z,future_state_velocity_z,delta_state_velocity_z,baseline_state_altitude,future_state_altitude,delta_state_altitude,baseline_state_vertical_speed,future_state_vertical_speed,delta_state_vertical_speed,baseline_state_heading,future_state_heading,delta_state_heading,quality_window_summary_available,window_mean_roll,window_peak_roll,window_rms_roll,window_mean_pitch,window_peak_pitch,window_rms_pitch,window_mean_yaw,window_peak_yaw,window_rms_yaw,window_mean_roll_rate,window_peak_roll_rate,window_rms_roll_rate,window_mean_pitch_rate,window_peak_pitch_rate,window_rms_pitch_rate,window_mean_yaw_rate,window_peak_yaw_rate,window_rms_yaw_rate,window_mean_altitude,window_peak_altitude,window_rms_altitude,window_mean_vertical_speed,window_peak_vertical_speed,window_rms_vertical_speed,quality_actuator_response_available,quality_tracking_error_available
20260409_122203_ardupilot_manual_broad_composite_r5:000048,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762534624504832,48,0.07404593778396304,0.05923675022717043,0.029618375113585216,0.6526656537602227,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0,-0.027,-0.0,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,50634240.0,1.7757625055478067e+18,50712064.0,nan,nan,1.775762505447847e+18,1.7757625055478067e+18,1.7757625055478067e+18,466945024.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027,-0.027,0.0,-0.0,-0.0,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.0,0.0,0.0,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000049,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762534674965504,49,0.0698926818970105,0.055914145517608406,0.027957072758804203,0.6525161365482924,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0,-0.027,-0.0,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,173568.0,1.7757625055982674e+18,251392.0,nan,nan,1.7757625054983076e+18,1.7757625055982674e+18,1.7757625055982674e+18,416484352.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.027,-0.027,0.0,-0.0,0.01,0.01,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.005,0.01,0.007071067811865475,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000050,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762534727994880,50,0.06287006383328744,0.05029605106662996,0.02514802553331498,0.6522633222979983,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,0.0,-0.027,-0.0,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,178176.0,1.7757625056512968e+18,258048.0,nan,nan,1.775762505551337e+18,1.7757625056512968e+18,1.7757625056512968e+18,363454976.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.027,-0.027,0.0,-0.0,0.01,0.01,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000051,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762534779873280,51,0.05353636022436551,0.04282908817949241,0.021414544089746204,0.6519273089680772,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,176640.0,1.7757625057031752e+18,249856.0,nan,nan,1.7757625056032154e+18,1.7757625057031752e+18,1.7757625057031752e+18,311576576.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000052,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762534831732224,52,0.042109763382509845,0.033687810706007876,0.016843905353003938,0.6515159514817703,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,170496.0,1.775762505755034e+18,242176.0,nan,nan,1.7757625056550743e+18,1.775762505755034e+18,1.775762505755034e+18,259717632.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000053,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762534883570944,53,0.029040945117641666,0.023232756094113335,0.011616378047056668,0.6510454740242351,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,184320.0,1.7757625058068728e+18,348416.0,nan,nan,1.775762505706913e+18,1.7757625058068728e+18,1.7757625058068728e+18,207878912.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000054,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762534935530752,54,0.014850426728652574,0.01188034138292206,0.00594017069146103,0.6505346153622316,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,201984.0,1.7757625058588326e+18,279552.0,nan,nan,1.7757625057588728e+18,1.7757625058588326e+18,1.7757625058588326e+18,155919104.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000055,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762534987412736,55,0.0002425426671038333,0.00019403413368306664,9.701706684153332e-05,0.6500087315360158,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,254720.0,1.7757625059107146e+18,331520.0,nan,nan,1.7757625058107548e+18,1.7757625059107146e+18,1.7757625059107146e+18,104037120.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000056,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762535039345920,56,-0.014123763193540171,-0.011299010554832137,-0.005649505277416068,0.6494915445250325,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,271104.0,1.7757625059626478e+18,335360.0,nan,nan,1.775762505862688e+18,1.7757625059626478e+18,1.7757625059626478e+18,52103936.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000057,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762535091256320,57,-0.02753602832583447,-0.02202882266066758,-0.01101441133033379,0.64900870298027,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,271872.0,1.7757625060145582e+18,353792.0,nan,nan,1.7757625059145984e+18,1.7757625060145582e+18,1.7757625060145582e+18,193536.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000058,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762535143313920,58,-0.039343060706663345,-0.03147444856533068,-0.01573722428266534,0.6485836498145602,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,174336.0,1.7757625060666158e+18,270592.0,nan,nan,1.775762505966656e+18,1.7757625060666158e+18,1.7757625060666158e+18,51864064.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000059,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762535195177728,59,-0.0488629106683209,-0.03909032853465672,-0.01954516426732836,0.6482409352159405,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,165632.0,1.7757625061184796e+18,230400.0,nan,nan,1.7757625060185198e+18,1.7757625061184796e+18,1.7757625061184796e+18,103727872.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000060,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762535247001344,60,-0.055615325322397324,-0.04449226025791786,-0.02224613012895893,0.6479978482883937,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,165120.0,1.7757625061703032e+18,228608.0,nan,nan,1.7757625060703434e+18,1.7757625061703032e+18,1.7757625061703032e+18,155551488.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
20260409_122203_ardupilot_manual_broad_composite_r5:000061,20260409_122203_ardupilot_manual_broad_composite_r5,ardupilot,STABILIZE,nominal,ardupilot_real_stabilize_nominal,authoritative_research,accepted,201,1775762535298832896,61,-0.05921134814046338,-0.04736907851237071,-0.023684539256185355,0.6478683914669433,0.04,0.03,355.57,0.01626846380531788,0.01271815411746502,0.3692881166934967,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.01,-0.027,0.01,355.57,0.0,0.0,0.01,-0.0005606437334790826,-0.0003738091909326613,-0.000578932580538094,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.23993194289505482,-0.15863443724811077,-0.3692222903846414,completed,0,166144.0,1.7757625062221348e+18,236800.0,nan,nan,1.775762506122175e+18,1.7757625062221348e+18,1.7757625062221348e+18,207383040.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4708049719568613,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01626846380531788,0.01626846380531788,0.0,0.01271815411746502,0.01271815411746502,0.0,0.3692881166934967,0.3692881166934967,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,-0.027,-0.027,0.0,0.01,0.01,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01626846380531788,0.01626846380531788,0.01626846380531788,0.01271815411746502,0.01271815411746502,0.01271815411746502,0.3692881166934967,0.3692881166934967,0.3692881166934967,-0.027,0.027,0.027,0.01,0.01,0.01,1.0,1.0
