sample_id,run_id,backend,mode,scenario,config_profile,research_tier,research_acceptance,seed,timestamp,logical_step,command_roll,command_pitch,command_yaw,command_throttle,roll,pitch,yaw,roll_rate,pitch_rate,yaw_rate,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,altitude,vertical_speed,heading,integrator_roll,integrator_pitch,integrator_yaw,control_output_roll,control_output_pitch,control_output_yaw,torque_achieved,thrust_achieved,saturation_ratio,tracking_error_roll,tracking_error_pitch,tracking_error_yaw,tracking_error_rate_roll,tracking_error_rate_pitch,tracking_error_rate_yaw,run_status,runtime_failsafe,quality_alignment_attitude_ns,quality_alignment_rates_ns,quality_alignment_position_ns,quality_alignment_attitude_setpoint_ns,quality_alignment_rates_setpoint_ns,quality_alignment_integrator_ns,quality_alignment_allocator_ns,quality_alignment_actuator_ns,quality_alignment_status_ns,quality_missing_attitude,quality_missing_rates,quality_missing_local_position,quality_missing_attitude_setpoint,quality_missing_rates_setpoint,quality_missing_integrator,quality_missing_allocator,quality_missing_actuator,quality_missing_status,quality_alignment_failed,actuator_1,actuator_2,actuator_3,actuator_4,param_ARMING_CHECK,backend_ardupilot,mode_stabilize,scenario_nominal,config_profile_ardupilot_diagnostic_stabilize_throttle__large,config_profile_ardupilot_diagnostic_stabilize_throttle__medium,config_profile_ardupilot_diagnostic_stabilize_throttle__small,tracking_error_magnitude,control_effort_magnitude,quality_future_horizon_available,quality_delta_state_available,baseline_state_roll,future_state_roll,delta_state_roll,baseline_state_pitch,future_state_pitch,delta_state_pitch,baseline_state_yaw,future_state_yaw,delta_state_yaw,baseline_state_roll_rate,future_state_roll_rate,delta_state_roll_rate,baseline_state_pitch_rate,future_state_pitch_rate,delta_state_pitch_rate,baseline_state_yaw_rate,future_state_yaw_rate,delta_state_yaw_rate,baseline_state_position_x,future_state_position_x,delta_state_position_x,baseline_state_position_y,future_state_position_y,delta_state_position_y,baseline_state_position_z,future_state_position_z,delta_state_position_z,baseline_state_velocity_x,future_state_velocity_x,delta_state_velocity_x,baseline_state_velocity_y,future_state_velocity_y,delta_state_velocity_y,baseline_state_velocity_z,future_state_velocity_z,delta_state_velocity_z,baseline_state_altitude,future_state_altitude,delta_state_altitude,baseline_state_vertical_speed,future_state_vertical_speed,delta_state_vertical_speed,baseline_state_heading,future_state_heading,delta_state_heading,quality_window_summary_available,window_mean_roll,window_peak_roll,window_rms_roll,window_mean_pitch,window_peak_pitch,window_rms_pitch,window_mean_yaw,window_peak_yaw,window_rms_yaw,window_mean_roll_rate,window_peak_roll_rate,window_rms_roll_rate,window_mean_pitch_rate,window_peak_pitch_rate,window_rms_pitch_rate,window_mean_yaw_rate,window_peak_yaw_rate,window_rms_yaw_rate,window_mean_altitude,window_peak_altitude,window_rms_altitude,window_mean_vertical_speed,window_peak_vertical_speed,window_rms_vertical_speed,quality_actuator_response_available,quality_tracking_error_available
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000171,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762909748879104,171,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,264192.0,1.7757628805722212e+18,419840.0,nan,nan,1.7757628805722212e+18,1.775762880672181e+18,1.775762880672181e+18,155794944.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000172,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762909801671936,172,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,270080.0,1.775762880625014e+18,425216.0,nan,nan,1.775762880625014e+18,1.7757628807249738e+18,1.7757628807249738e+18,208587776.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000173,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762909855461888,173,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,183040.0,1.775762880678804e+18,253440.0,nan,nan,1.775762880678804e+18,1.7757628807787638e+18,1.7757628807787638e+18,262377728.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000174,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762909907897856,174,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,264448.0,1.77576288073124e+18,418048.0,nan,nan,1.77576288073124e+18,1.7757628808311997e+18,1.7757628808311997e+18,314813696.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000175,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762909961691392,175,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,160512.0,1.7757628807850335e+18,231168.0,nan,nan,1.7757628807850335e+18,1.7757628808849933e+18,1.7757628808849933e+18,368607232.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000176,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762910013749504,176,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,163584.0,1.7757628808370916e+18,229888.0,nan,nan,1.7757628808370916e+18,1.7757628809370514e+18,1.7757628809370514e+18,420665344.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000177,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762910065701632,177,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,248320.0,1.7757628808890437e+18,389120.0,nan,nan,1.7757628808890437e+18,1.7757628809890035e+18,1.7757628809890035e+18,472617472.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000178,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762910119470848,178,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,303360.0,1.775762880942813e+18,451840.0,nan,nan,1.775762880942813e+18,1.7757628810427727e+18,1.7757628810427727e+18,526386688.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000179,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762910173106688,179,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,251648.0,1.7757628809964488e+18,391680.0,nan,nan,1.7757628809964488e+18,1.7757628810964086e+18,1.7757628810964086e+18,580022528.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000180,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762910226539264,180,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,161792.0,1.7757628810498813e+18,226816.0,nan,nan,1.7757628810498813e+18,1.7757628811498412e+18,1.7757628811498412e+18,633455104.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000181,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762910278291200,181,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,159488.0,1.7757628811016333e+18,229632.0,nan,nan,1.7757628811016333e+18,1.775762881201593e+18,1.775762881201593e+18,685207040.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000182,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762910331058688,182,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,371200.0,1.7757628811544008e+18,561664.0,nan,nan,1.7757628811544008e+18,1.7757628812543606e+18,1.7757628812543606e+18,737974528.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
20260409_122811_ardupilot_manual_pulse_train_throttle_r1:000183,20260409_122811_ardupilot_manual_pulse_train_throttle_r1,ardupilot,STABILIZE,nominal,ardupilot_diagnostic_stabilize_throttle__large,diagnostic_research,accepted,233,1775762910384866048,183,0.0,0.0,0.0,0.65,0.04,0.03,355.57,0.01184458564966917,0.00461565563455224,0.3629954755306244,-3936620.3297610707,16604998.271425765,0.027,0.0,0.0,-0.02,-0.027,0.02,355.57,0.0,0.0,0.01,-0.0005639703595079482,-0.0003426303155720234,-0.0005750656127929688,nan,nan,1.0,-0.04,-0.03,-0.009999999999990905,-0.2350975377485156,-0.1511679352261126,-0.3629328907918534,completed,0,263680.0,1.7757628812082081e+18,412416.0,nan,nan,1.7757628812082081e+18,1.775762881308168e+18,1.775762881308168e+18,791781888.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.46091526348611206,0.0,1.0,1.0,0.04,0.04,0.0,0.03,0.03,0.0,355.57,355.57,0.0,0.01184458564966917,0.01184458564966917,0.0,0.00461565563455224,0.00461565563455224,0.0,0.3629954755306244,0.3629954755306244,0.0,-3936620.3297610707,-3936620.3297610707,0.0,16604998.271425765,16604998.271425765,0.0,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.027,-0.027,0.0,0.02,0.02,0.0,355.57,355.57,0.0,1.0,0.04,0.04,0.04,0.03,0.03,0.03,355.57,355.57,355.57,0.01184458564966917,0.01184458564966917,0.01184458564966917,0.00461565563455224,0.00461565563455224,0.00461565563455224,0.3629954755306244,0.3629954755306244,0.3629954755306244,-0.027,0.027,0.027,0.02,0.02,0.02,1.0,1.0
