scope,combo,x_schema,y_schema,model_name,pooling_mode,command_to_future_share,state_current_to_same_state_share,lag_to_future_share,dominant_edges,baseline_matrix_path,baseline_metrics_path,abs_heatmap_path,signed_heatmap_path
main,commands_plus_state_history | selected_state_subset | lasso_affine | pooled,commands_plus_state_history,selected_state_subset,lasso_affine,pooled,0.0707568346036435,0.22981882446725035,0.55366796777245,pitch->future_state_pitch (2.33); roll->future_state_roll (2.14); roll__lag_1->future_state_yaw (2.08); yaw_rate->future_state_yaw_rate (1.89); roll->future_state_yaw (1.55),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/lasso_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | selected_state_subset | ols_affine | pooled,commands_plus_state_history,selected_state_subset,ols_affine,pooled,0.037366261762225635,0.16181959052885322,0.6895110685530059,yaw->future_state_yaw (3.64); yaw_rate->future_state_yaw_rate (2.8); pitch->future_state_pitch (2.77); roll->future_state_roll (2.77); heading__lag_1->future_state_yaw (2.68),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/ols_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | selected_state_subset | ols_affine | stratified,commands_plus_state_history,selected_state_subset,ols_affine,stratified,0.053798083433813496,0.1217668973039431,0.6453054431161533,yaw->future_state_yaw (3.45); roll->future_state_roll (2.41); command_yaw__lag_2->future_state_roll_rate (2.38); yaw_rate__lag_1->future_state_roll_rate (2.32); pitch->future_state_pitch (2.23),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__stratified/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__stratified/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__stratified/ols_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | selected_state_subset | ridge_affine | pooled,commands_plus_state_history,selected_state_subset,ridge_affine,pooled,0.044543541324878026,0.2003897237666797,0.6608398416707514,pitch->future_state_pitch (2.71); roll->future_state_roll (2.66); yaw_rate->future_state_yaw_rate (2.53); pitch_rate->future_state_pitch_rate (1.47); pitch__lag_1->future_state_pitch (1.45),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__pooled/ridge_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | selected_state_subset | ridge_affine | stratified,commands_plus_state_history,selected_state_subset,ridge_affine,stratified,0.08447002997641237,0.1535330385545749,0.6618472844666188,roll->future_state_roll (2.27); yaw_rate__lag_1->future_state_roll_rate (2.2); pitch->future_state_pitch (2.12); yaw_rate->future_state_yaw_rate (1.91); command_yaw__lag_2->future_state_roll_rate (1.82),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__stratified/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__stratified/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__selected_state_subset__stratified/ridge_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | window_summary_response | lasso_affine | pooled,commands_plus_state_history,window_summary_response,lasso_affine,pooled,0.0701908774090801,0.17382713026335783,0.579694968825337,pitch->window_mean_pitch (2); roll__lag_1->window_mean_yaw (1.94); roll->window_mean_roll (1.86); roll->window_peak_yaw (1.76); yaw_rate->window_peak_yaw_rate (1.72),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/lasso_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | window_summary_response | ols_affine | pooled,commands_plus_state_history,window_summary_response,ols_affine,pooled,0.033360801236508884,0.11528884709994322,0.7135266815883998,yaw->window_peak_yaw (3.71); roll__lag_3->window_peak_yaw (3.11); heading__lag_1->window_peak_yaw (2.82); yaw->window_mean_yaw (2.8); yaw_rate->window_peak_yaw_rate (2.78),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/ols_affine/matrix_heatmap_signed.png
main,commands_plus_state_history | window_summary_response | ridge_affine | pooled,commands_plus_state_history,window_summary_response,ridge_affine,pooled,0.042107076556930356,0.13280289898501096,0.6945146236249266,roll__lag_3->window_peak_yaw (3.14); roll__lag_2->window_peak_yaw (2.54); yaw_rate->window_peak_yaw_rate (2.51); pitch->window_mean_pitch (2.26); roll->window_mean_roll (2.22),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/commands_plus_state_history__window_summary_response__pooled/ridge_affine/matrix_heatmap_signed.png
main,full_augmented | future_state_horizon | lasso_affine | pooled,full_augmented,future_state_horizon,lasso_affine,pooled,0.061031947519680434,0.22976465911143926,0.4471100696278997,pitch->pitch__h2 (2.33); roll__lag_1->yaw__h2 (2.31); roll->roll__h2 (2.13); roll__lag_1->yaw__h1 (1.99); roll->yaw__h2 (1.83),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/lasso_affine/matrix_heatmap_signed.png
main,full_augmented | future_state_horizon | ols_affine | pooled,full_augmented,future_state_horizon,ols_affine,pooled,0.032044512746841745,0.14268020109438675,0.5708399064788168,yaw->yaw__h2 (3.45); pitch->pitch__h2 (2.77); roll->roll__h2 (2.76); heading__lag_1->yaw__h2 (2.6); yaw__lag_1->yaw__h2 (2.5),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/ols_affine/matrix_heatmap_signed.png
main,full_augmented | future_state_horizon | ols_affine | stratified,full_augmented,future_state_horizon,ols_affine,stratified,0.034529127149817554,0.11527791611106422,0.5673273742010161,yaw->yaw__h2 (3.42); roll->roll__h2 (2.39); pitch->pitch__h2 (2.21); yaw_rate__lag_1->roll_rate__h2 (2.12); heading->yaw__h2 (2.04),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__stratified/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__stratified/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__stratified/ols_affine/matrix_heatmap_signed.png
main,full_augmented | future_state_horizon | ridge_affine | pooled,full_augmented,future_state_horizon,ridge_affine,pooled,0.040173963817223726,0.18345700103429355,0.5460043057081255,pitch->pitch__h2 (2.7); roll->roll__h2 (2.65); pitch->pitch__h1 (1.8); roll->roll__h1 (1.78); integrator_yaw->roll_rate__h2 (1.52),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__pooled/ridge_affine/matrix_heatmap_signed.png
main,full_augmented | future_state_horizon | ridge_affine | stratified,full_augmented,future_state_horizon,ridge_affine,stratified,0.06361639948726014,0.15835242941696856,0.5975089779087838,roll->roll__h2 (2.25); pitch->pitch__h2 (2.11); yaw_rate__lag_1->roll_rate__h2 (2.03); yaw_rate->roll_rate__h2 (1.75); roll->roll__h1 (1.65),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__stratified/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__stratified/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__future_state_horizon__stratified/ridge_affine/matrix_heatmap_signed.png
main,full_augmented | next_raw_state | lasso_affine | pooled,full_augmented,next_raw_state,lasso_affine,pooled,0.07678517489687811,0.11675645967047596,0.5066940659764881,pitch->future_state_pitch (2.33); roll__lag_1->future_state_yaw (2.31); roll__lag_1->future_state_heading (2.29); roll->future_state_roll (2.13); roll->future_state_yaw (1.83),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/lasso_affine/matrix_heatmap_signed.png
main,full_augmented | next_raw_state | lasso_affine | stratified,full_augmented,next_raw_state,lasso_affine,stratified,0.12296766244970088,0.07060732758767647,0.5850891563416146,command_throttle__lag_1->future_state_yaw (5); pitch__lag_1->future_state_altitude (4.97); pitch__lag_1->future_state_position_z (4.97); command_throttle__lag_1->future_state_heading (4.96); command_throttle->future_state_yaw (4.06),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/lasso_affine/matrix_heatmap_signed.png
main,full_augmented | next_raw_state | ols_affine | pooled,full_augmented,next_raw_state,ols_affine,pooled,0.02947146479925169,0.1455407459519486,0.591030958886003,yaw->future_state_yaw (3.45); yaw->future_state_heading (3.33); pitch->future_state_pitch (2.77); roll->future_state_roll (2.76); heading__lag_1->future_state_yaw (2.6),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/ols_affine/matrix_heatmap_signed.png
main,full_augmented | next_raw_state | ols_affine | stratified,full_augmented,next_raw_state,ols_affine,stratified,0.02549204554417964,0.09969284005378934,0.6038777162257498,yaw->future_state_yaw (3.42); yaw->future_state_heading (3.31); heading__lag_1->future_state_velocity_z (2.83); heading__lag_1->future_state_vertical_speed (2.83); heading->future_state_velocity_z (2.81),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/ols_affine/matrix_heatmap_signed.png
main,full_augmented | next_raw_state | ridge_affine | pooled,full_augmented,next_raw_state,ridge_affine,pooled,0.0352356226947609,0.16255595445257365,0.5638415489751988,pitch->future_state_pitch (2.7); roll->future_state_roll (2.65); velocity_x->future_state_velocity_x (1.75); integrator_yaw->future_state_roll_rate (1.52); pitch__lag_1->future_state_pitch (1.45),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__pooled/ridge_affine/matrix_heatmap_signed.png
main,full_augmented | next_raw_state | ridge_affine | stratified,full_augmented,next_raw_state,ridge_affine,stratified,0.05830177011429789,0.12502083990639556,0.5901400389070335,roll->future_state_roll (2.25); pitch->future_state_pitch (2.11); yaw_rate__lag_1->future_state_roll_rate (2.03); yaw_rate->future_state_roll_rate (1.75); roll__lag_1->future_state_roll (1.41),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__next_raw_state__stratified/ridge_affine/matrix_heatmap_signed.png
main,full_augmented | selected_state_subset | lasso_affine | pooled,full_augmented,selected_state_subset,lasso_affine,pooled,0.06280701777374058,0.2030695515540977,0.4584526302780384,pitch->future_state_pitch (2.33); roll__lag_1->future_state_yaw (2.31); roll->future_state_roll (2.13); roll->future_state_yaw (1.83); integrator_yaw->future_state_roll_rate (1.72),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/lasso_affine/matrix_heatmap_signed.png
main,full_augmented | selected_state_subset | ols_affine | pooled,full_augmented,selected_state_subset,ols_affine,pooled,0.033089039502149864,0.1332722432982467,0.5837749272590648,yaw->future_state_yaw (3.45); pitch->future_state_pitch (2.77); roll->future_state_roll (2.76); heading__lag_1->future_state_yaw (2.6); yaw__lag_1->future_state_yaw (2.5),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/ols_affine/matrix_heatmap_signed.png
main,full_augmented | selected_state_subset | ols_affine | stratified,full_augmented,selected_state_subset,ols_affine,stratified,0.03534911785155012,0.10301545225841612,0.5805247066286036,yaw->future_state_yaw (3.42); roll->future_state_roll (2.39); pitch->future_state_pitch (2.21); yaw_rate__lag_1->future_state_roll_rate (2.12); heading->future_state_yaw (2.04),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__stratified/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__stratified/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__stratified/ols_affine/matrix_heatmap_signed.png
main,full_augmented | selected_state_subset | ridge_affine | pooled,full_augmented,selected_state_subset,ridge_affine,pooled,0.04082004804039112,0.16527870868361635,0.5597167189403697,pitch->future_state_pitch (2.7); roll->future_state_roll (2.65); integrator_yaw->future_state_roll_rate (1.52); pitch__lag_1->future_state_pitch (1.45); roll__lag_1->future_state_roll (1.43),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__pooled/ridge_affine/matrix_heatmap_signed.png
main,full_augmented | selected_state_subset | ridge_affine | stratified,full_augmented,selected_state_subset,ridge_affine,stratified,0.06538477124677476,0.13542371642507714,0.61516143872319,roll->future_state_roll (2.25); pitch->future_state_pitch (2.11); yaw_rate__lag_1->future_state_roll_rate (2.03); yaw_rate->future_state_roll_rate (1.75); roll__lag_1->future_state_roll (1.41),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__stratified/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__stratified/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__selected_state_subset__stratified/ridge_affine/matrix_heatmap_signed.png
main,full_augmented | window_summary_response | lasso_affine | pooled,full_augmented,window_summary_response,lasso_affine,pooled,0.05204938637822737,0.13349146684652852,0.4146481957506182,integrator_yaw->window_peak_yaw_rate (5.87); integrator_yaw->window_peak_roll_rate (2.56); integrator_yaw->window_peak_pitch_rate (2.39); roll__lag_1->window_mean_yaw (2.15); roll->window_peak_yaw (2.02),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/lasso_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/lasso_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/lasso_affine/matrix_heatmap_signed.png
main,full_augmented | window_summary_response | ols_affine | pooled,full_augmented,window_summary_response,ols_affine,pooled,0.029619353165334022,0.0855257754353549,0.5716272265207774,integrator_yaw->window_peak_yaw_rate (5.66); yaw->window_peak_yaw (3.39); roll__lag_3->window_peak_yaw (2.81); heading__lag_1->window_peak_yaw (2.7); yaw->window_mean_yaw (2.67),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/ols_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/ols_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/ols_affine/matrix_heatmap_signed.png
main,full_augmented | window_summary_response | ridge_affine | pooled,full_augmented,window_summary_response,ridge_affine,pooled,0.03516836906467421,0.09598079442965611,0.5393927339863511,integrator_yaw->window_peak_yaw_rate (5.69); roll__lag_3->window_peak_yaw (2.8); pitch->window_mean_pitch (2.25); integrator_yaw->window_peak_pitch_rate (2.21); roll->window_mean_roll (2.21),/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/ridge_affine/metrics.json,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/ridge_affine/matrix_heatmap_abs.png,/mnt/nvme/autopilot_lab/artifacts/studies/20260410_224818_px4_real_generalization_ablation/fits/full_augmented__window_summary_response__pooled/ridge_affine/matrix_heatmap_signed.png
