source_category,backend,study_dir,combo,support,generalization_status,comparison_generalization_status,effective_condition_number,drivers,primary_driver,matrix_path,metrics_path,abs_heatmap_path,signed_heatmap_path,heatmap_status
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | future_state_horizon | ols_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__future_state_horizon__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__future_state_horizon__pooled/ols_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | future_state_horizon | ols_affine | stratified,partial,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__future_state_horizon__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__future_state_horizon__stratified/ols_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | future_state_horizon | ridge_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__future_state_horizon__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__future_state_horizon__pooled/ridge_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | future_state_horizon | ridge_affine | stratified,partial,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__future_state_horizon__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__future_state_horizon__stratified/ridge_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | next_raw_state | lasso_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity; mode_mixture,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__pooled/lasso_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | next_raw_state | lasso_affine | stratified,partial,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__stratified/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__stratified/lasso_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | next_raw_state | ols_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity; mode_mixture,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__pooled/ols_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | next_raw_state | ols_affine | stratified,unsupported,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__stratified/ols_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | next_raw_state | ridge_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity; mode_mixture,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__pooled/ridge_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | next_raw_state | ridge_affine | stratified,partial,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__next_raw_state__stratified/ridge_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | selected_state_subset | lasso_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__pooled/lasso_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | selected_state_subset | lasso_affine | stratified,partial,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__stratified/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__stratified/lasso_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | selected_state_subset | ols_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity; mode_mixture,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__pooled/ols_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | selected_state_subset | ols_affine | stratified,partial,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__stratified/ols_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | selected_state_subset | ridge_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity; mode_mixture,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__pooled/ridge_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | selected_state_subset | ridge_affine | stratified,partial,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__selected_state_subset__stratified/ridge_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | window_summary_response | lasso_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__pooled/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__pooled/lasso_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | window_summary_response | lasso_affine | stratified,partial,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__stratified/lasso_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__stratified/lasso_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | window_summary_response | ols_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__pooled/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__pooled/ols_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | window_summary_response | ols_affine | stratified,partial,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__stratified/ols_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__stratified/ols_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | window_summary_response | ridge_affine | pooled,partial,not_generalized,not_generalized,1060548730.8719335,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__pooled/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__pooled/ridge_affine/metrics.json,,,missing
ardupilot_partial_not_generalized_state_evolution,ardupilot,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix,full_augmented | window_summary_response | ridge_affine | stratified,partial,not_generalized,not_generalized,256980471.96573228,feature_collinearity,feature_collinearity,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__stratified/ridge_affine/matrix_f.csv,/mnt/nvme/autopilot_lab/artifacts/studies/20260413_091420_ardupilot_generalization_diagnostic_matrix/fits/full_augmented__window_summary_response__stratified/ridge_affine/metrics.json,,,missing
